,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,r,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20
2012-06-17,-0.006650139049015172,0.010928882758740743,-0.0046779407623152155,0.010116917029232984,0.00960933430906834,0.0037768119949386364,0.004193690476599842,-0.016867373429368216,-0.01606507822775505,-0.004934662391356978,-0.016163547271672067,0.005592615310167823,-0.016055080508201397,-0.012286619942571271,0.004047526841871973,-0.004980081971732186,0.005564087073597107,-0.009195360329973637,-0.009394448693473945,0.02052191316809404,-0.016095339661020076,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.020429493971797066,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-18,-0.027650705533210695,0.01244097599160015,0.005655206562645215,0.01831255771151299,-0.004308306176193716,-0.014893092870205401,-0.005413234147712235,-0.0028464895618172115,0.024196496157648167,0.009448454934013212,0.0121893192699249,0.005866896126439218,0.009829550261599034,-0.012743686755701894,-0.011249070800326813,-0.006467113918105445,0.007065797344601903,0.010782863491946505,0.007635729116997311,-0.014146425046778929,0.020971047016591984,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.029861247536550947,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-19,0.0013275226383259598,-0.007474724041997366,0.008599294031814732,-0.0021130744093599396,0.014246869823790394,0.0011908653202304916,0.0030465340983723216,-0.010972494936905226,-0.008643016273437927,-0.008171367761859716,-0.0012281542102827677,-0.010596510088663755,0.004067899589988118,0.00278258790340512,-0.002120558055712169,0.004075832359129101,0.0008354937088032919,0.0008560073204769035,-0.0005343658299340624,0.005510745647888195,-0.010012088433795144,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02802101976120725,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-20,0.014920288291418653,0.009196950360966212,-0.005989613096425623,-0.0002083392860843849,-0.008501044780295858,0.0012789746352903975,0.0067276630755365606,0.002484334142755859,-0.011111701429317795,0.004278451685983821,0.0020125320549719884,-0.000930948287889712,-0.0013960685907061828,-0.011947693186658486,-0.009407037845101076,0.007495099017973166,0.005634321398944204,0.008715701641955625,0.00839955468218735,0.004770934909184937,0.0005785010399157456,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.028892843430141996,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-21,-0.005147540803906131,0.0031971697664342487,-0.00020742992461846512,0.0015370555229957926,0.002688301828855163,-0.01806953944159277,-0.013209879362935113,-0.0089681284745014,0.02014370370747181,-0.0046995403119112905,0.006908234613577376,-0.012611425910111211,0.007042098209138994,0.0026146705178431134,-0.019136870713485483,-0.00958874331965045,0.005432827875318855,0.0035477712502289182,-0.0069426784516125285,-0.013131929966549145,0.025794162708395404,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02879918540976808,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-22,0.006551134397449275,0.027911439802670454,0.003501801069140537,-0.009889472186194069,0.001233516052484123,0.01316147293709477,-0.013328245856768638,0.0029289246214414554,-0.002505880183901057,-0.00752897501754558,0.0027464862883961154,0.014588698598775925,-0.025173416791284743,0.005222705187389062,0.026576549468761455,0.015463644914004733,-0.002491889664483597,0.01774112952703001,-0.03244549460873148,0.005755742652219509,0.01528906603171239,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.022840623622964285,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-23,0.0019527002037508373,-0.012561157036779513,0.009079705128129624,-0.0061475695053985245,-0.021487639182915894,-0.000968972950471331,0.008935572193469512,-0.00910703624618134,-0.0016469282633790115,-0.01272386918141448,-0.007055261647388277,-0.007059109110086187,-0.0015801606797566923,0.00818888216421169,0.0040047527034133305,0.0032729383771831783,0.010064091687676429,0.004181503572511861,0.0008407371566971928,0.008731750992043773,-0.011690599525378221,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.03179932849361055,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-24,-0.0036935014320423703,-0.005719498228484067,-0.0064771353270258345,0.006353393792358806,-0.007747683002650074,-0.01625196486357578,-0.0031949702295443624,-0.0011906578347891758,0.01518539591821858,0.0028228347938755584,-0.0105793403296439,0.0008083519688213721,-0.016925423319148366,-0.002010979964057699,0.00046157212913074786,0.01061462456378004,0.006401886869613756,0.004299743213023735,-0.006729732877132629,-0.0015182709195222764,0.0051138022550274494,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02222186065722782,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-25,0.006322941466187582,-0.007765546322449225,-0.013572037724071786,0.012814427722286534,-0.02323053258495227,0.003590094395134342,0.002617270319093918,0.00317861227193182,-0.0005716157360993325,0.012726194488012878,0.0030817619589326335,0.0021670431391500678,0.010413753116721769,0.014649312400954906,-0.01035088228660445,-7.974202369899583e-05,0.01850004501345179,-0.016283747908892497,-0.009219154394371012,0.0018206038419435705,-0.010785193707810253,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.021969590464957764,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-26,-0.00225999236936071,0.021440941691303585,-0.008765551788289624,-0.012820254266970768,-0.010683280953549779,-0.0014286033638538451,-0.002444922152490381,-0.010912618591488898,0.004600148645040638,-0.0049875580924383005,-0.0023534406151622224,-0.00850048285289602,-0.001545770666705988,0.004947027105725126,0.0030834172107201715,0.010659929428257118,-0.016027202780900026,0.010121399581252744,0.015302242071199419,0.0071300731772978,0.00976041018539061,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.017995440950487055,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-27,-0.008488817265650027,0.002223604521103556,-0.031852949461231864,0.012773011818711558,-0.005114731391305447,-0.0032511255787680466,0.007125327390364137,0.012920455875039568,0.004783279346945384,-0.0004514348361201509,-0.00462194567753975,0.01787882750702652,-0.006217073611842538,-0.002940588034416125,-0.002240931965235227,0.013040583203251426,0.0077955011692132335,-0.00951219434604671,-0.00812875678459499,-0.017544975714996646,0.0021317621365015502,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.016776845940654036,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-28,0.015588368979242729,0.011388147235792335,-0.012203878135981295,-0.006916708309004768,-0.0042281340429762984,0.012286988693818014,0.0012218831616843948,-0.0016326760938839258,-0.005995773982375411,-0.01860373548577929,-0.002290623683162137,0.0024672593979306917,0.008749717647366862,0.005499011624138964,0.015335100045476101,0.010093765088946964,-0.011096047048248821,-0.004487877873494893,0.009319851904222132,0.003677581078820056,0.025964491334011637,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.019652831892009007,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-06-29,0.0061052813984870755,0.011653350641105035,-0.0034261258694713954,-0.011491368522702692,-0.015680328595176235,-0.004515900949488759,0.007751039935445561,-0.006351763347820611,0.006764345373157806,0.003373230259123697,0.001799780283288718,0.008649750982539138,0.010730231249485278,0.0038044730582511965,0.011982266535801958,-0.0054624296612012435,-0.007775642869031929,0.012963064127760469,-0.01851510255696714,-0.009313796382303821,-0.007708082032935178,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.012933769156888082,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-06-30,-0.0003658713169428733,-0.023298440499455605,-0.01179114792264084,-0.01202446038671078,0.009282469592258584,0.005218676177811468,0.0013736887144410698,0.0028408854477225314,0.004948290320702563,-0.001922316964670086,0.0075688099916254425,-0.0024438031863792615,0.010025702773425951,0.006585980593672408,0.012714094548239421,0.019346481611454556,0.016167057785571624,-0.003884121109035853,0.006215128806300049,-0.002323264417677672,0.004475280062724582,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015588629703603831,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-01,0.000400298671472951,0.0024729963933082712,-0.012975862051000287,-0.004683258868825991,-0.010530453078956595,0.0007974904909004334,0.003483495335960783,-0.0202588180833685,0.010796306355376166,-0.01213959463599958,7.263986686243818e-05,-0.00016511461649550922,0.006935103892514729,0.0002385582953806812,-0.009928568733703557,0.00013327948506033918,-0.004218605531905937,0.007823495905885306,0.009010619324651642,0.009199028545301193,-0.008904630857195643,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01501711455517326,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-02,0.009269488019862764,0.0003698557512068465,-0.0072491250568131336,-0.006105204617402464,0.008293517975701485,0.01389392789920761,0.009270857402830592,-0.001539788525541438,0.011630789383148906,-0.0024895081092709648,-0.005658699060450578,0.00993914171959599,-0.007898377967027642,-0.0069433906093358975,-0.00023080141719639707,0.009520134378222063,-0.005870205036974622,-0.015600097358579765,0.015132807908821344,-0.007985363299405957,0.008035922377839044,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01298569527803496,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-07-03,-0.00665312713610818,-0.0016337160521577528,-0.01115104267839005,-0.01344101926688869,0.012651383989761407,0.001841115193233293,0.011566721838443522,-0.009670801504947464,-0.017501144118435938,0.010782945090012708,0.006518012359296866,-0.012400507594948616,0.006320962317425375,0.0058803425237321195,0.0006155108229640557,0.0019543692969780525,-0.0055426122414583825,0.002570124757382004,-0.003307016081328432,0.0042084539336878935,0.024612953818614926,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01307856039700841,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2012-07-04,0.01045098166142711,0.010325245658763436,0.003838824059108191,-0.017980075863695415,-0.006053101385101921,-5.1524855449969864e-05,-0.00954002331266825,-0.0054589759084356735,0.019025927864711748,0.005703400558843968,0.0013140297692324039,-0.004676303617341536,0.0015377275239838498,0.0021507876139513563,0.011888677173870857,0.005983310862045259,-0.004560357993813238,0.0005080570793155207,0.028555030132762078,0.00045775028028755753,-0.00013916190877746523,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.006396054877083147,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-05,-0.0030053512829566428,0.020150761592135906,-0.015541928722076319,0.024341734855805052,-0.005417910166961174,-0.004445387573931788,-0.0034104248318861923,0.009543873108723327,0.0046941033954425865,0.00577841569789269,0.026277645946883144,0.0035751538708364357,0.00018111449300359104,0.008408592696729321,-0.0012214232720791222,0.005231879750708985,-0.00016034302989488238,0.0045619535408261865,0.011300409913981601,-0.010444610385493809,0.01945960661233636,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.00946367469608504,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-06,-0.010946474118053273,-0.004062193176744601,-0.0003861548322096325,0.0043297810474370695,-0.016481158695715998,-0.018563314046260125,0.0018327598901949523,-0.001498299895462316,-0.0047155859510800546,0.007641984501579502,0.003664800333520722,-0.00071615745420522,0.001559997745233843,0.004514717287243342,0.007064671115631911,-0.003470589579294232,-0.0266316588817525,-0.0007454869604283494,0.017771513989218377,-0.0199364198584284,0.014514745842321201,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01644179907000414,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-07,-0.0038681412883586727,0.009487049402065805,-0.004970763173280322,-0.009400266248502504,0.003557311789455149,-8.378812374770236e-05,0.003952706470402377,-0.015839083877409024,-0.001679544823072806,-0.0021241242497325517,0.004166976729375717,-0.0004593024911221692,0.012284108846343084,-0.017211316541872853,-0.019858841750053598,-0.012673071433625158,0.0015378442973699048,-0.00619391731933092,-0.009497509246737977,-0.001135355057443975,-0.01484861735074907,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.018458420229986974,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-08,0.008843366899746784,0.003660492100270041,-0.013303629519621486,-0.012817034232527629,0.0076108983199169224,0.006006762277003934,0.005330258012083514,-0.008526985957503555,0.019232008884083805,0.01735323803669355,-0.0002556166145256304,0.0025652950409877184,-0.000747030271912041,0.017869929454029567,0.001006108332295847,0.025638754446249468,-0.004255995247918565,0.0015955207651191772,0.00588082079946639,-0.009460986272696504,-0.010405423502182784,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01884887152416588,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-09,-0.0031095367233176974,0.010542506870493327,-0.0036001722006598407,1.746439830568798e-05,-0.013397026558307917,0.0003014488386781224,0.008909726340918902,0.013481512667530128,-0.003515635966743904,0.024062270915139822,-0.014795026865732221,0.004848427479131918,0.030035493478022368,-0.0016877127105026052,-0.01529256898454989,0.007575765669673184,0.007932272098454181,0.006259329161359563,-0.007179058569284342,0.004768011552038476,0.0038512531761689525,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01654323307471446,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-10,-0.004672532099623744,-0.009082394369333155,-0.0026975122011940324,0.009995661554518911,0.010935007878961536,0.0031244405818786985,0.005689992504896045,-0.01588362715688479,0.008326003142708703,-0.0024046369194445716,0.008711056367380472,-0.0016922899673732794,0.007043830675287492,0.018766062864917214,0.002346551427701258,-0.015625034959107907,0.008981590440098178,0.013081817907060443,0.002838069713589898,-0.010611275945836893,-0.0007953977305312403,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01433722784269525,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-11,0.002161649112596922,0.0017499596069573396,0.010526603706172316,0.001573896619850341,0.004914109665046514,-0.011071479019323847,-0.0050645306744091755,0.015275686451826536,0.0115556345154422,-0.021641397134725047,0.0074816208406391724,0.0071104120955839765,-0.009369027042500228,0.002279410914118472,-0.022050879017592586,0.0010542306542134362,-0.00830294495194963,-0.010618832451566203,-0.0009974337502057643,-0.0022760300428643016,0.0045107623606161235,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.013126238276561276,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-12,0.005123779524041991,-0.001437758994487571,0.0020660409412648633,0.0014631114344587153,0.023694256522514633,0.007936448553309257,0.0008023470482357945,-0.0015135327588433514,0.006218836739046219,0.012245550422093007,0.02182605224723395,-0.002096700173142241,-0.013883277806342026,0.011250358752917885,-0.008841195014370787,-0.004176248191896499,4.6619789751191034e-05,-0.010597811400076585,0.002378185047617131,0.000379755724752084,0.010585782890343204,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.010508844831045763,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-13,-0.013853271771651594,0.0018298470307913242,-0.010922257147704582,-0.001512743121404443,-0.016317622419223087,0.00785096104300808,0.0056414740555908996,0.002826830767475268,-0.012216719271991755,-0.013946231452174156,0.022320679575716814,-0.01046617628631427,0.013810863697904931,-0.0006215503564961621,-0.012109983032851697,-0.005146762977303994,0.018714078321315112,-0.005520337712374276,0.009156236522500173,0.01270234909107701,-0.0164725399800102,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.00976485914485948,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-14,-0.0072953081141369095,0.006340103214451044,0.03506527277953402,-0.006120864600389713,0.005966879704926218,0.009891838184097305,-0.0020650280946762603,0.0006572746072810006,-0.009749794926651754,-0.0027628280708801283,0.006282850031279962,-0.012553113894263626,0.0017645116535611241,0.00949804844901356,-0.006791755995217019,-0.004265886010555561,-0.019299819882712343,-0.019056815936064182,0.004869435061541394,0.0031837056494148776,-0.004655435145116669,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.012157069763625421,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-15,-0.0002500218406193396,-0.013217227752605266,0.011878876764090987,-0.003399461776643078,-0.006756337251472288,0.0008557074286844972,0.003844511248185302,0.004212098088929384,0.003604380973270184,-0.00897362357193928,0.00673265654922652,-0.02642664203142807,0.014102741208040965,-0.010034166798364401,0.020287199524808036,-0.0191358665476263,-0.006299787029350732,0.013701352703768278,0.017370412806038547,-0.011783022207579017,0.0021004426613449264,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.013345283466069509,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-16,0.013282597289498464,0.02017042099476331,0.012085218090925654,0.008291465741406372,-0.015966344139974675,-0.00442559698441063,0.007049553164272066,-0.016900694614536547,0.000495177734655391,0.0069963782236127925,0.0074363739914285526,0.010397717788285285,-0.005043423284958869,0.010653240378233137,0.013926459440265247,-0.0024529989119239566,0.004707485641696862,-0.016912185373200394,0.00135477306417786,0.0008989283705503847,0.018885570652543263,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.012961947077702901,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-17,0.0024890082012109897,-0.005909184630899016,0.018008612487686634,0.014553614538183606,0.0011996049151493848,0.010315063048978047,-0.0043505551422706274,0.013858986767775678,-0.008415021462212527,0.0010109688114405368,0.01635434530742282,0.0033976747535282813,0.006693365600415144,-0.022725347571951784,-0.004516235054050112,0.00039050877924574396,-0.009610335625408173,-0.0024245549098285963,-0.0009822901394233665,-0.0015493957549932522,-0.006606022531506854,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015309015263868806,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-18,-0.002954655618482032,-0.01227695123163676,-0.005474269798752811,0.008188816312636802,-0.020000971989774345,0.008138905890362636,0.010855116475728536,0.03113847035430636,-0.0007586581756356231,-0.00334301034939677,-0.007057349058343582,0.010099076993147018,-0.008501976512060418,0.0026128460055194203,0.000622287771170734,0.004682437327608737,-0.005497509089877415,0.009647045175012643,-0.011595835570315028,-0.01333446205959308,-0.01794034304117681,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.008881785569186684,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-19,0.001747074825262901,-0.023580878153960098,0.02326320393569041,0.011771434200814035,0.015642376265752343,-0.004777631613309192,-0.0034228399421674703,0.011508896338017757,-0.004069405684386389,0.013281147905763367,-0.0026834390617077562,0.0023260709427094252,-0.007964997711080965,-0.00031461279601141946,-0.001126349607127266,0.001685137042086088,-0.020882783642185748,-0.020130099337083335,-0.0043875832372651654,-0.01759089977058598,0.011714575223869246,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.006532269889684911,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-20,0.00451858236785804,0.005043373822144369,-0.02065776914046017,-0.006078136738780123,0.006779301182056881,0.0018485926361833176,0.007988356386408742,-0.002284067666667753,0.009516887359806171,0.004663375998743819,-0.0018859351926371595,-0.012128066702658542,-0.003984874723289335,0.002793977278519855,0.022041978252624883,0.011429091493948471,0.022335080427978448,-0.008877495308825234,0.0028843687830618927,0.022395107820201834,0.005418259378917164,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.004742363513502064,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-21,-0.013400461796402476,-0.010652641958042827,-0.007192065450031743,-0.0003504114634776075,0.005597248519510099,0.01857004814047299,0.02209981065190171,-0.004180401347470774,-0.013862185723430486,-0.020173674363639666,0.01614728771901518,0.008531346086575128,-0.005160826852142804,-0.01426498444767274,-0.013857054331472085,-0.0004335322304136302,0.019213400826595332,0.013425175347271816,0.01396174497011074,-0.010215593994887074,-0.011936518627631098,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.004366452583736604,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-22,-0.012408286149695484,0.009239692164937764,0.031433792948252444,0.00665564890903788,-0.0026761522748378216,0.004396022560557672,0.0045550093153482185,-0.004956339725787125,-0.014990718892981505,0.0010239624429659068,-0.013328994811823045,-0.00017369909928759565,-0.025926660918108493,-0.004790119092398407,-0.0028820580567053182,0.012551674585225601,0.010498307202052495,-0.015937097866080975,-0.002541936780025557,-0.006007824019788884,0.004863871465174691,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.01312219686323959,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-23,0.007879663701994954,0.002794934309896643,-0.011961527413677259,0.005368850879971156,0.0024666848128158505,-0.0019013682190672974,0.006225532536246542,-0.005821959573554346,0.005573942748898964,-0.01224555432271879,0.009646481985107475,-0.000769019854579377,-0.0028052828265519325,-0.005256885841724753,0.005387229357786864,0.007520006229821379,0.001731319561590546,0.008378733712407395,0.013526313886081005,0.002557960531908174,-0.003997950540846671,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-24,-0.004019428499672671,0.014684252242247333,-0.006951134312264458,0.006408279429742893,-0.0020300791760352824,0.009925334953809973,0.008196013875498676,-0.012321789543264343,0.00010197239022390914,-0.0018226422661157004,0.0011015543253232185,-0.005138027646366097,-0.006585267205246139,-0.0024000434580524884,-0.002514096739295443,0.001101881391696728,-0.006969677723001971,0.009428738955581112,-0.00399870519241611,0.018650880499154143,0.02176813800889342,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-25,0.018142638429495612,-0.00013652823398281586,0.005544299055606969,-0.0045988079646652,0.01101455320656425,0.0052523182117505856,0.009974416234534744,0.0009861449114086935,0.005182370616711673,-0.0035828808688436083,0.0008987229679239758,0.01024360902272919,0.004678349796107534,0.00536894197291237,0.007522805454616884,0.01896630869862564,-0.008309208605654558,-0.00808353624205009,-0.014455214911304665,-0.004925048522050103,-0.0036447465789404606,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-26,0.0005895770390004606,-0.010955745782245181,-0.003095861663516217,-0.006463918666395877,0.0046543511257864855,-0.008006019052570831,-0.0067763944538981906,-0.005398481444049793,0.0034762251633819606,-0.008460109561256302,0.007248318850076099,0.005689947686386547,0.003669049241104046,0.004046302581929679,-0.014828984299881378,0.0014484591950640906,-0.0056318297468125255,-0.009554350182162403,0.0003061925892174103,0.00555062413578125,0.013295376829355087,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-27,0.0007384346341052792,0.0019118362398717476,0.0013562486913337294,0.008659332885281729,0.020031164361985928,0.004882981087788941,-0.0010304501432519316,-0.012578452762120862,0.0036493120380310384,-0.0019397028051577386,-0.013031845916872252,0.001825321785957845,-0.004432461931962096,0.004587363794802154,0.004571295826189948,0.010147845329911054,-0.0009307047515880511,-0.009638219635872495,-0.010728691918324778,0.010019313358666647,-0.015263245241539262,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-28,-0.00821115491105043,-0.010755995594626611,0.01927007014955159,0.009743076457753937,-0.006035413133919003,-0.01356117714742574,-0.005009420297920317,0.0026003414046433244,0.007325964379717557,-0.008161044578581713,0.011699380365138413,-0.007371256477099081,-0.004260914282399175,-0.00023102326529420236,-0.009942272897557088,0.0024411389486276125,-0.02579367414640438,-0.00655132734048579,-0.002963569560962519,0.0024780987897273813,0.0013105282296796909,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-29,-0.005550113895649522,-0.0064280686846154966,-0.010378770789521834,0.00835708657759168,0.015100375881291475,0.0005322025508284786,0.0014279390368958972,0.0053229734368609215,-0.0016549741682923996,0.0017283448724943788,-0.00216564174494891,0.01339400463058932,0.0013539449889335788,-0.004585006199739138,0.004785777865810811,8.25137332775724e-05,0.0006684242496719371,-0.015747583132728168,0.006493327925094175,0.005136415862427138,0.001409148199221832,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-30,-0.0019498384515905516,0.002436924760633297,-0.006781039352824924,-0.018428457383227938,-0.011577471859744016,-0.017731655706958734,-0.004873626576275719,0.01050510470157842,-0.0008959722935374426,0.008105313714321572,-0.0032137825252549664,0.009211621974882145,0.009671913257919022,-0.009849485763842123,0.00012757353250216966,0.020360892057271585,0.010356819221388985,-0.0020315532697802686,0.006338515390530318,-0.0030091988023071997,0.0070453980729013556,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2012-07-31,-0.004151431732371245,0.006573868276333283,-0.004495305968061707,-0.01207901125134322,-0.0064438644029958725,0.011543961492404912,0.006981473331980793,0.004968997809606338,0.00821153252039515,-0.0022914377805809045,0.01306469205710232,-0.014291642429747016,0.031060986266724624,-0.0035510490712321987,-0.012827885030966641,0.005777710456716193,-0.008575851570920974,0.0024787121638127595,-0.00017180445136736876,0.00476301794044621,0.002774254051787504,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
